,Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,Penalty_Kicks_Made,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG.1,GA,SoTA,Saves,Save%,PK_Save%,CS,CS%,Sh,SoT,SoT%,G/Sh,Dist,Cmp,Att,Cmp%,TotDist,PrgDist,xA,Tkl,Challenges_Tkl,TklW,Tkl%,Int,Tkl+Int,Clr,Err,Won,Lost,Won%,Season,Team,Competition
29,Ki Sung-yueng,kr KOR,MF,30.0,1,0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,1.0,3.0,33.3,20.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2019-2020,Mallorca,La Liga
30,Luka Romero,ar ARG,FW,14.0,1,0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,1.0,1.0,100.0,22.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2019-2020,Mallorca,La Liga
31,Rafel Obrador,es ESP,DF,15.0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,1.0,2.0,50.0,18.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2019-2020,Mallorca,La Liga
32,Jesús Ruiz,es ESP,GK,22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020,Mallorca,La Liga
33,Fran González,es ESP,DF,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020,Mallorca,La Liga
34,Pere Joan,es ESP,GK,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020,Mallorca,La Liga
0,Diego López,es ESP,GK,37.0,41,41,3682.0,40.9,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,61.0,175.0,115.0,69.1,22.2,7.0,17.1,0.0,0.0,,,,740.0,1266.0,58.5,24294.0,19271.0,0.1,2.0,1.0,2.0,50.0,2.0,4.0,10.0,1.0,6.0,1.0,85.7,2019-2020,Espanyol,La Liga
1,Marc Roca,es ESP,MF,22.0,38,37,3210.0,35.7,2.0,1.0,3.0,0.0,2.0,2.0,8.0,0.0,2.6,1.1,3.5,0.03,,,,,,,,32.0,3.0,9.4,0.0,29.6,1535.0,1925.0,79.7,30516.0,10971.0,3.2,85.0,32.0,53.0,35.6,34.0,119.0,57.0,2.0,34.0,50.0,40.5,2019-2020,Espanyol,La Liga
2,Dídac Vilà,es ESP,DF,30.0,35,33,2918.0,32.4,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.2,2.2,1.2,0.07,,,,,,,,22.0,8.0,36.4,0.0,17.1,1093.0,1541.0,70.9,18421.0,6529.0,1.7,82.0,30.0,46.0,42.9,49.0,131.0,71.0,1.0,65.0,78.0,45.5,2019-2020,Espanyol,La Liga
3,Sergi Darder,es ESP,MF,25.0,39,30,2742.0,30.5,3.0,1.0,4.0,3.0,0.0,0.0,4.0,0.0,4.0,4.0,3.5,0.13,,,,,,,,53.0,10.0,18.9,0.06,23.8,839.0,1136.0,73.9,15405.0,4333.0,3.4,49.0,18.0,25.0,29.5,24.0,73.0,24.0,2.0,26.0,19.0,57.8,2019-2020,Espanyol,La Liga
4,David López,es ESP,"DF,MF",29.0,35,31,2665.0,29.6,4.0,2.0,6.0,4.0,0.0,0.0,5.0,1.0,1.5,1.5,1.2,0.05,,,,,,,,20.0,13.0,65.0,0.2,15.5,1255.0,1571.0,79.9,22936.0,8326.0,1.2,44.0,15.0,26.0,33.3,39.0,83.0,69.0,3.0,83.0,61.0,57.6,2019-2020,Espanyol,La Liga
5,Bernardo Espinosa,co COL,DF,30.0,29,29,2484.0,27.6,3.0,0.0,3.0,3.0,0.0,0.0,5.0,1.0,2.6,2.6,0.5,0.09,,,,,,,,28.0,9.0,32.1,0.11,11.3,950.0,1276.0,74.5,19618.0,7841.0,0.7,24.0,16.0,16.0,57.1,30.0,54.0,114.0,2.0,128.0,61.0,67.7,2019-2020,Espanyol,La Liga
6,Wu Lei,cn CHN,"FW,MF",27.0,41,26,2212.0,24.6,5.0,0.0,5.0,5.0,0.0,0.0,5.0,0.0,8.1,8.1,1.9,0.34,,,,,,,,57.0,21.0,36.8,0.09,13.9,259.0,399.0,64.9,3437.0,757.0,1.6,18.0,5.0,12.0,11.4,16.0,34.0,21.0,1.0,38.0,58.0,39.6,2019-2020,Espanyol,La Liga
7,Jonathan Calleri,ar ARG,FW,25.0,33,22,2001.0,22.2,4.0,3.0,7.0,3.0,1.0,1.0,7.0,1.0,6.2,5.4,2.8,0.24,,,,,,,,54.0,17.0,31.5,0.06,12.7,205.0,412.0,49.8,2775.0,665.0,2.5,13.0,3.0,9.0,12.0,7.0,20.0,24.0,0.0,139.0,131.0,51.5,2019-2020,Espanyol,La Liga
8,Víctor Sánchez,es ESP,MF,31.0,29,23,1960.0,21.8,0.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.4,0.4,1.5,0.02,,,,,,,,11.0,1.0,9.1,0.0,27.6,890.0,1145.0,77.7,14722.0,4496.0,1.5,81.0,37.0,42.0,42.5,31.0,112.0,27.0,1.0,43.0,37.0,53.8,2019-2020,Espanyol,La Liga
9,Javi López,es ESP,DF,33.0,21,20,1741.0,19.3,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.2,0.2,1.2,0.01,,,,,,,,6.0,0.0,0.0,0.0,22.7,635.0,875.0,72.6,10808.0,3802.0,1.6,56.0,21.0,43.0,42.9,35.0,91.0,42.0,2.0,32.0,30.0,51.6,2019-2020,Espanyol,La Liga
10,Naldo,br BRA,DF,30.0,22,19,1687.0,18.7,0.0,1.0,1.0,0.0,0.0,0.0,8.0,1.0,0.6,0.6,0.2,0.03,,,,,,,,9.0,0.0,0.0,0.0,12.3,825.0,972.0,84.9,17398.0,6303.0,0.3,30.0,10.0,18.0,43.5,24.0,54.0,63.0,1.0,32.0,40.0,44.4,2019-2020,Espanyol,La Liga
11,Fernando Calero,es ESP,DF,23.0,21,18,1583.0,17.6,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.4,0.4,0.0,0.02,,,,,,,,1.0,0.0,0.0,0.0,7.2,767.0,883.0,86.9,14644.0,4941.0,0.1,27.0,13.0,16.0,50.0,18.0,43.0,50.0,1.0,25.0,38.0,39.7,2019-2020,Espanyol,La Liga
12,Matías Vargas,ar ARG,"FW,MF",22.0,28,16,1558.0,17.3,2.0,5.0,7.0,1.0,1.0,1.0,2.0,0.0,3.3,2.6,4.6,0.16,,,,,,,,37.0,6.0,16.2,0.03,19.6,388.0,588.0,66.0,5816.0,1666.0,2.8,16.0,5.0,6.0,15.2,6.0,21.0,5.0,0.0,5.0,20.0,20.0,2019-2020,Espanyol,La Liga
13,Leandro Cabrera,uy URU,DF,28.0,17,17,1530.0,17.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.9,0.0,,,,,,,,1.0,0.0,0.0,0.0,19.3,562.0,860.0,65.3,12870.0,6134.0,0.7,27.0,17.0,11.0,60.7,21.0,48.0,78.0,1.0,46.0,27.0,63.0,2019-2020,Espanyol,La Liga
14,Óscar Melendo,es ESP,"MF,FW",21.0,30,18,1524.0,16.9,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.8,0.8,1.2,0.05,,,,,,,,7.0,3.0,42.9,0.29,16.2,467.0,561.0,83.2,6503.0,1265.0,1.6,13.0,5.0,5.0,26.3,3.0,16.0,5.0,0.0,8.0,25.0,24.2,2019-2020,Espanyol,La Liga
15,Adrià Pedrosa,es ESP,"DF,MF",21.0,26,15,1516.0,16.8,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,1.6,1.6,1.2,0.1,,,,,,,,17.0,6.0,35.3,0.12,20.8,528.0,716.0,73.7,8708.0,2541.0,1.5,31.0,12.0,20.0,35.3,15.0,44.0,39.0,2.0,13.0,17.0,43.3,2019-2020,Espanyol,La Liga
16,Victor Gomez,es ESP,"DF,FW",19.0,21,16,1454.0,16.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.3,0.3,0.7,0.02,,,,,,,,9.0,0.0,0.0,0.0,24.3,616.0,854.0,72.1,10126.0,3287.0,1.4,18.0,11.0,9.0,42.3,22.0,40.0,32.0,0.0,14.0,24.0,36.8,2019-2020,Espanyol,La Liga
17,Adri Embarba,es ESP,"MF,FW",27.0,18,17,1371.0,15.2,2.0,4.0,6.0,1.0,1.0,1.0,4.0,0.0,3.2,2.4,3.4,0.16,,,,,,,,38.0,14.0,36.8,0.03,25.6,239.0,436.0,54.8,4043.0,1124.0,2.5,37.0,16.0,22.0,48.5,16.0,53.0,11.0,0.0,10.0,36.0,21.7,2019-2020,Espanyol,La Liga
18,Víctor Campuzano,es ESP,FW,22.0,26,13,1229.0,13.7,3.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,4.4,4.4,0.1,0.32,,,,,,,,27.0,13.0,48.1,0.11,15.6,144.0,221.0,65.2,1739.0,350.0,0.6,16.0,5.0,11.0,20.0,4.0,20.0,5.0,0.0,21.0,60.0,25.9,2019-2020,Espanyol,La Liga
19,Raúl de Tomás,es ESP,FW,24.0,14,11,1075.0,11.9,4.0,0.0,4.0,3.0,1.0,1.0,5.0,0.0,5.0,4.2,0.6,0.35,,,,,,,,34.0,13.0,38.2,0.09,19.6,208.0,275.0,75.6,3392.0,684.0,0.5,9.0,4.0,7.0,30.8,10.0,19.0,4.0,0.0,26.0,46.0,36.1,2019-2020,Espanyol,La Liga
20,Esteban Granero,es ESP,MF,32.0,17,10,919.0,10.2,1.0,2.0,3.0,1.0,0.0,0.0,6.0,0.0,2.1,2.1,1.5,0.21,,,,,,,,15.0,7.0,46.7,0.07,19.3,458.0,566.0,80.9,8019.0,2420.0,1.7,18.0,8.0,10.0,44.4,7.0,25.0,9.0,0.0,14.0,21.0,40.0,2019-2020,Espanyol,La Liga
21,Facundo Ferreyra,ar ARG,"FW,MF",28.0,21,8,883.0,9.8,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,2.3,2.3,1.1,0.27,,,,,,,,14.0,9.0,64.3,0.14,13.5,106.0,163.0,65.0,1359.0,260.0,0.7,11.0,3.0,6.0,25.0,2.0,13.0,6.0,0.0,28.0,42.0,40.0,2019-2020,Espanyol,La Liga
22,Lluis López,es ESP,DF,22.0,9,8,750.0,8.3,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.5,0.5,0.8,0.06,,,,,,,,6.0,1.0,16.7,0.17,11.7,389.0,468.0,83.1,7990.0,2610.0,0.5,7.0,2.0,6.0,66.7,9.0,16.0,13.0,1.0,17.0,9.0,65.4,2019-2020,Espanyol,La Liga
23,Pipa,es ESP,"DF,FW",21.0,11,8,734.0,8.2,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.4,0.4,1.1,0.06,,,,,,,,3.0,2.0,66.7,0.0,23.2,217.0,319.0,68.0,3631.0,958.0,1.1,14.0,7.0,12.0,70.0,11.0,24.0,19.0,0.0,8.0,7.0,53.3,2019-2020,Espanyol,La Liga
24,Ander Iturraspe,es ESP,MF,30.0,13,8,662.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.01,,,,,,,,2.0,1.0,50.0,0.0,14.5,207.0,262.0,79.0,3318.0,862.0,0.1,9.0,2.0,7.0,14.3,8.0,17.0,21.0,0.0,20.0,13.0,60.6,2019-2020,Espanyol,La Liga
25,Sébastien Corchia,fr FRA,DF,28.0,7,7,629.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,1.8,0.03,,,,,,,,4.0,1.0,25.0,0.0,20.7,267.0,373.0,71.6,4161.0,1425.0,1.1,6.0,3.0,1.0,37.5,9.0,15.0,20.0,0.0,5.0,4.0,55.6,2019-2020,Espanyol,La Liga
26,Pol Lozano,es ESP,MF,19.0,12,7,622.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1,0.1,0.5,0.02,,,,,,,,4.0,0.0,0.0,0.0,29.4,345.0,382.0,90.3,6322.0,1631.0,0.6,16.0,6.0,11.0,33.3,7.0,22.0,3.0,0.0,1.0,2.0,33.3,2019-2020,Espanyol,La Liga
27,Andrés Prieto,es ESP,GK,25.0,4,4,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,7.0,43.8,,0.0,0.0,0.0,0.0,,,,47.0,75.0,62.7,1478.0,1117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,2019-2020,Espanyol,La Liga
28,Nico Ribaudo,es ESP,"FW,MF",18.0,6,2,182.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,1.0,0.06,,,,,,,,4.0,3.0,75.0,0.0,23.8,55.0,71.0,77.5,864.0,217.0,0.6,3.0,2.0,1.0,33.3,1.0,4.0,0.0,0.0,0.0,7.0,0.0,2019-2020,Espanyol,La Liga
29,Oier Olazábal,es ESP,GK,29.0,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,,2.0,100.0,0.0,0.0,,,,51.0,63.0,81.0,1499.0,937.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2019-2020,Espanyol,La Liga
30,Pablo Piatti,ar ARG,"DF,MF",30.0,6,1,167.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8,0.8,0.1,0.48,,,,,,,,7.0,2.0,28.6,0.0,15.0,38.0,52.0,73.1,588.0,140.0,0.1,4.0,1.0,5.0,25.0,1.0,4.0,1.0,0.0,2.0,5.0,28.6,2019-2020,Espanyol,La Liga
31,Mohamed Ezzarfani,ma MAR,MF,21.0,1,0,22.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,4.0,6.0,66.7,46.0,8.0,0.0,1.0,1.0,0.0,50.0,0.0,1.0,1.0,0.0,0.0,0.0,,2019-2020,Espanyol,La Liga
32,Kévin Soni,cm CMR,FW,21.0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,1.0,2.0,50.0,13.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2019-2020,Espanyol,La Liga
33,Roman Tugarinov,ru RUS,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020,Espanyol,La Liga
34,Daniel Villahermosa,es ESP,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020,Espanyol,La Liga
35,Jutglà,es ESP,FW,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020,Espanyol,La Liga
36,Javi Puado,es ESP,"FW,MF",21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020,Espanyol,La Liga
0,Gerard Piqué,es ESP,DF,31.0,52,52,4680.0,52.0,7.0,2.0,9.0,7.0,0.0,0.0,7.0,0.0,4.3,4.3,1.6,0.09,,,,,,,,27.0,13.0,48.1,0.26,8.2,2831.0,3124.0,90.6,53973.0,18885.0,1.1,54.0,28.0,40.0,62.2,54.0,102.0,210.0,6.0,137.0,56.0,71.0,2018-2019,Barcelona,La Liga
1,Jordi Alba,es ESP,DF,29.0,54,49,4514.0,50.2,3.0,15.0,18.0,3.0,0.0,0.0,10.0,0.0,2.7,2.7,10.2,0.06,,,,,,,,21.0,8.0,38.1,0.14,15.1,3152.0,3715.0,84.8,44835.0,14495.0,8.7,53.0,25.0,36.0,41.0,88.0,130.0,106.0,3.0,22.0,41.0,34.9,2018-2019,Barcelona,La Liga
2,Marc-André ter Stegen,de GER,GK,26.0,49,49,4410.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,43.0,160.0,119.0,73.8,50.0,23.0,47.9,0.0,0.0,,,,1241.0,1462.0,84.9,33188.0,23216.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,8.0,5.0,6.0,0.0,100.0,2018-2019,Barcelona,La Liga
3,Sergio Busquets,es ESP,MF,30.0,54,47,4328.0,48.1,0.0,1.0,1.0,0.0,0.0,0.0,17.0,0.0,0.6,0.6,2.4,0.02,,,,,,,,11.0,1.0,9.1,0.0,19.7,3056.0,3376.0,90.5,51892.0,15797.0,3.0,131.0,55.0,90.0,45.8,78.0,200.0,33.0,2.0,65.0,71.0,47.8,2018-2019,Barcelona,La Liga
4,Ivan Rakitić,hr CRO,MF,30.0,54,48,4233.0,47.0,5.0,10.0,15.0,5.0,0.0,0.0,10.0,1.0,3.9,3.9,2.8,0.09,,,,,,,,70.0,22.0,31.4,0.07,22.8,3182.0,3517.0,90.5,53034.0,13596.0,4.2,39.0,15.0,34.0,32.6,79.0,109.0,41.0,1.0,43.0,27.0,61.4,2018-2019,Barcelona,La Liga
5,Luis Suárez,uy URU,FW,31.0,49,45,4129.0,45.9,25.0,11.0,36.0,20.0,5.0,5.0,10.0,0.0,27.6,24.4,10.1,0.59,,,,,,,,162.0,70.0,43.2,0.12,16.0,1016.0,1349.0,75.3,15310.0,2876.0,9.2,25.0,7.0,16.0,30.4,10.0,34.0,33.0,0.0,29.0,24.0,54.7,2018-2019,Barcelona,La Liga
6,Lionel Messi,ar ARG,FW,31.0,50,43,4029.0,44.8,51.0,19.0,70.0,46.0,5.0,6.0,3.0,0.0,30.3,25.6,19.7,0.65,,,,,,,,251.0,120.0,47.8,0.18,19.9,2009.0,2548.0,78.8,32219.0,11209.0,18.8,22.0,4.0,20.0,16.7,7.0,28.0,1.0,0.0,8.0,13.0,38.1,2018-2019,Barcelona,La Liga
7,Clément Lenglet,fr FRA,DF,23.0,45,40,3656.0,40.6,2.0,0.0,2.0,2.0,0.0,0.0,11.0,1.0,1.7,1.7,0.0,0.05,,,,,,,,18.0,7.0,38.9,0.11,10.2,1569.0,1770.0,88.6,29683.0,12142.0,0.2,75.0,35.0,57.0,63.6,41.0,104.0,110.0,1.0,62.0,53.0,53.9,2018-2019,Barcelona,La Liga
8,Philippe Coutinho,br BRA,"FW,MF",26.0,54,38,3336.0,37.1,11.0,5.0,16.0,9.0,2.0,2.0,2.0,0.0,10.2,10.2,4.6,0.32,,,,,,,,118.0,52.0,44.1,0.08,19.7,1723.0,2037.0,84.6,23686.0,4990.0,5.4,22.0,12.0,18.0,32.4,24.0,44.0,9.0,0.0,10.0,30.0,25.0,2018-2019,Barcelona,La Liga
9,Sergi Roberto,es ESP,"DF,MF",26.0,44,35,3217.0,35.7,1.0,7.0,8.0,1.0,0.0,0.0,4.0,0.0,1.3,1.3,3.7,0.04,,,,,,,,17.0,5.0,29.4,0.06,14.7,2092.0,2335.0,89.6,29440.0,6978.0,4.0,42.0,23.0,36.0,67.6,57.0,97.0,44.0,0.0,38.0,34.0,52.8,2018-2019,Barcelona,La Liga
10,Nélson Semedo,pt POR,DF,24.0,46,34,2894.0,32.2,1.0,1.0,2.0,1.0,0.0,0.0,9.0,0.0,0.3,0.3,0.9,0.01,,,,,,,,9.0,2.0,22.2,0.11,17.1,1440.0,1591.0,90.5,19363.0,4446.0,1.1,54.0,21.0,53.0,65.6,36.0,82.0,36.0,2.0,22.0,20.0,52.4,2018-2019,Barcelona,La Liga
11,Arturo Vidal,cl CHI,MF,31.0,53,29,2758.0,30.6,3.0,7.0,10.0,3.0,0.0,0.0,10.0,0.0,3.7,3.7,4.9,0.14,,,,,,,,37.0,12.0,32.4,0.08,15.3,1578.0,1790.0,88.2,23880.0,4977.0,4.5,103.0,35.0,74.0,42.7,49.0,142.0,28.0,1.0,49.0,40.0,55.1,2018-2019,Barcelona,La Liga
12,Ousmane Dembélé,fr FRA,FW,21.0,42,30,2490.0,27.7,14.0,8.0,22.0,14.0,0.0,0.0,1.0,0.0,6.2,6.2,6.3,0.27,,,,,,,,69.0,33.0,47.8,0.2,16.7,926.0,1230.0,75.3,13585.0,2833.0,5.2,25.0,7.0,19.0,33.3,10.0,31.0,4.0,0.0,11.0,12.0,47.8,2018-2019,Barcelona,La Liga
13,Arthur Melo,br BRA,MF,21.0,44,32,2464.0,27.4,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.3,0.3,1.6,0.01,,,,,,,,8.0,4.0,50.0,0.0,21.9,1706.0,1831.0,93.2,27279.0,6499.0,1.9,27.0,9.0,28.0,47.4,19.0,38.0,12.0,2.0,4.0,11.0,26.7,2018-2019,Barcelona,La Liga
14,Samuel Umtiti,fr FRA,DF,24.0,15,14,1267.0,14.1,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,0.2,0.2,0.7,0.01,,,,,,,,2.0,0.0,0.0,0.0,11.4,903.0,959.0,94.2,16574.0,5844.0,1.0,9.0,4.0,6.0,66.7,18.0,27.0,28.0,2.0,12.0,11.0,52.2,2018-2019,Barcelona,La Liga
15,Carles Aleñá,es ESP,MF,20.0,27,10,1088.0,12.1,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,1.4,1.4,0.8,0.17,,,,,,,,22.0,5.0,22.7,0.09,22.9,590.0,643.0,91.8,9439.0,2130.0,0.8,9.0,2.0,11.0,18.2,4.0,11.0,1.0,0.0,5.0,6.0,45.5,2018-2019,Barcelona,La Liga
16,Malcom,br BRA,"FW,MF",21.0,24,11,1073.0,11.9,4.0,2.0,6.0,4.0,0.0,0.0,0.0,0.0,2.5,2.5,1.7,0.35,,,,,,,,22.0,10.0,45.5,0.18,13.1,292.0,352.0,83.0,3834.0,671.0,1.3,3.0,2.0,8.0,66.7,7.0,4.0,1.0,0.0,4.0,13.0,23.5,2018-2019,Barcelona,La Liga
17,Jasper Cillessen,nl NED,GK,29.0,11,11,990.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,45.0,33.0,73.3,50.0,3.0,27.3,0.0,0.0,,,,129.0,149.0,86.6,3248.0,2201.0,0.0,0.0,0.0,0.0,,0.0,0.0,3.0,2.0,1.0,0.0,100.0,2018-2019,Barcelona,La Liga
18,Thomas Vermaelen,be BEL,DF,32.0,12,9,768.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.0,0.02,,,,,,,,2.0,0.0,0.0,0.0,13.3,390.0,422.0,92.4,7296.0,2043.0,0.1,6.0,3.0,4.0,37.5,11.0,13.0,27.0,0.0,14.0,8.0,63.6,2018-2019,Barcelona,La Liga
19,Munir El Haddadi,ma MAR,FW,22.0,11,4,397.0,4.4,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.9,0.9,0.8,0.38,,,,,,,,12.0,4.0,33.3,0.17,12.0,65.0,82.0,79.3,722.0,147.0,0.8,3.0,1.0,3.0,33.3,0.0,3.0,2.0,0.0,1.0,2.0,33.3,2018-2019,Barcelona,La Liga
20,Rafinha,br BRA,FW,25.0,8,5,347.0,3.9,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.1,1.1,0.2,0.33,,,,,,,,6.0,3.0,50.0,0.17,16.7,186.0,209.0,89.0,2606.0,341.0,0.3,10.0,3.0,8.0,100.0,1.0,11.0,2.0,0.0,4.0,3.0,57.1,2018-2019,Barcelona,La Liga
21,Juan Miranda,es ESP,DF,18.0,4,4,315.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.03,,,,,,,,2.0,0.0,0.0,0.0,24.1,55.0,65.0,84.6,887.0,264.0,0.0,2.0,0.0,4.0,,8.0,6.0,1.0,0.0,0.0,1.0,0.0,2018-2019,Barcelona,La Liga
22,Kevin-Prince Boateng,gh GHA,FW,31.0,4,4,301.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.1,0.06,,,,,,,,3.0,1.0,33.3,0.0,20.0,46.0,61.0,75.4,563.0,63.0,0.1,3.0,0.0,2.0,0.0,1.0,4.0,4.0,0.0,3.0,6.0,33.3,2018-2019,Barcelona,La Liga
23,Jeison Murillo,co COL,DF,26.0,4,3,293.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.04,,,,,,,,2.0,1.0,50.0,0.0,13.3,116.0,126.0,92.1,2557.0,884.0,0.0,2.0,0.0,7.0,0.0,5.0,2.0,5.0,1.0,4.0,5.0,44.4,2018-2019,Barcelona,La Liga
24,Denis Suárez,es ESP,FW,24.0,8,2,263.0,2.9,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.4,0.4,0.1,0.76,,,,,,,,10.0,4.0,40.0,0.2,10.9,25.0,34.0,73.5,331.0,73.0,0.1,0.0,0.0,0.0,,2.0,0.0,0.0,0.0,1.0,0.0,100.0,2018-2019,Barcelona,La Liga
25,Juan Brandáriz,es ESP,DF,19.0,3,3,237.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,4.0,,3.0,0.0,,,,,,2018-2019,Barcelona,La Liga
26,Moussa Wagué,sn SEN,"DF,FW",19.0,3,2,225.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.3,0.05,,,,,,,,1.0,1.0,100.0,0.0,13.3,128.0,154.0,83.1,1796.0,437.0,0.3,6.0,3.0,5.0,42.9,4.0,10.0,3.0,0.0,2.0,4.0,33.3,2018-2019,Barcelona,La Liga
27,Riqui Puig,es ESP,MF,18.0,3,2,192.0,2.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,,,,,,,,0.0,0.0,,,,106.0,116.0,91.4,1562.0,227.0,0.2,3.0,2.0,4.0,66.7,1.0,3.0,1.0,0.0,1.0,0.0,100.0,2018-2019,Barcelona,La Liga
28,Jean-Clair Todibo,fr FRA,DF,18.0,2,2,157.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,109.0,118.0,92.4,1827.0,584.0,0.0,7.0,5.0,2.0,83.3,3.0,10.0,8.0,0.0,2.0,2.0,50.0,2018-2019,Barcelona,La Liga
29,Álex Collado,es ESP,FW,19.0,1,0,85.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.11,,,,,,,,2.0,0.0,0.0,0.0,19.9,25.0,30.0,83.3,358.0,37.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,,2018-2019,Barcelona,La Liga
30,Jorge Cuenca,es ESP,DF,18.0,1,1,60.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,1.0,,2.0,0.0,,,,,,2018-2019,Barcelona,La Liga
