,Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,GA,SoTA,Saves,Save%,Save%,CS,CS%,Sh,SoT,SoT%,G/Sh,Dist,Cmp,Cmp,Cmp,Cmp,Att,Att,Att,Att,Cmp%,Cmp%,Cmp%,Cmp%,TotDist,PrgDist,xA,Tkl,Tkl,TklW,Tkl%,Int,Tkl+Int,Clr,Err,Won,Lost,Won%,Season,Team,Competition
3,Zeki Çelik,tr TUR,DF,24.0,32,30,2696.0,30.0,2.0,3.0,5.0,2.0,0.0,0.0,10.0,0.0,1.1,1.1,1.8,2.9,72.0,172.0,129.0,0.07,0.1,0.17,0.07,0.17,0.04,0.06,0.1,0.04,0.1,Matches,,,,,,,,23.0,3.0,13.0,0.09,19.5,1390.0,740.0,506.0,102.0,1755.0,829.0,623.0,194.0,79.2,89.3,81.2,52.6,22094.0,8085.0,2.8,64.0,36.0,37.0,57.1,43.0,107.0,62.0,2.0,40.0,22.0,64.5,2021-2022,Lille,Ligue 1
4,Jonathan Bamba,ci CIV,"MF,FW",25.0,31,28,2428.0,27.0,1.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,3.0,3.0,3.7,6.7,101.0,116.0,200.0,0.04,0.07,0.11,0.04,0.11,0.11,0.14,0.25,0.11,0.25,Matches,,,,,,,,51.0,12.0,23.5,0.02,19.9,866.0,511.0,235.0,79.0,1148.0,587.0,301.0,154.0,75.4,87.1,78.1,51.3,13258.0,4314.0,4.8,30.0,13.0,12.0,36.1,21.0,51.0,10.0,0.0,16.0,19.0,45.7,2021-2022,Lille,Ligue 1
5,Tiago Djaló,pt POR,DF,21.0,28,26,2329.0,25.9,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,1.4,1.4,0.4,1.8,32.0,84.0,24.0,0.04,0.04,0.08,0.04,0.08,0.05,0.02,0.07,0.05,0.07,Matches,,,,,,,,12.0,5.0,41.7,0.08,12.6,1312.0,594.0,574.0,108.0,1519.0,643.0,653.0,145.0,86.4,92.4,87.9,74.5,22396.0,7986.0,0.6,60.0,26.0,39.0,66.7,24.0,84.0,71.0,0.0,23.0,31.0,42.6,2021-2022,Lille,Ligue 1
6,Sven Botman,nl NED,DF,21.0,25,25,2250.0,25.0,3.0,1.0,4.0,3.0,0.0,0.0,4.0,0.0,1.6,1.6,0.2,1.9,12.0,79.0,0.0,0.12,0.04,0.16,0.12,0.16,0.06,0.01,0.07,0.06,0.07,Matches,,,,,,,,15.0,5.0,33.3,0.2,10.8,1340.0,488.0,662.0,170.0,1525.0,531.0,714.0,238.0,87.9,91.9,92.7,71.4,26020.0,10123.0,0.5,24.0,12.0,11.0,66.7,26.0,50.0,116.0,0.0,57.0,28.0,67.1,2021-2022,Lille,Ligue 1
7,Burak Yılmaz,tr TUR,FW,36.0,31,25,2211.0,24.6,4.0,3.0,7.0,2.0,2.0,2.0,9.0,1.0,9.6,8.0,3.2,11.2,49.0,26.0,176.0,0.16,0.12,0.28,0.08,0.2,0.39,0.13,0.52,0.33,0.46,Matches,,,,,,,,68.0,25.0,36.8,0.03,17.0,408.0,224.0,129.0,25.0,576.0,283.0,179.0,42.0,70.8,79.2,72.1,59.5,5884.0,832.0,2.8,7.0,2.0,2.0,11.8,2.0,9.0,11.0,0.0,26.0,35.0,42.6,2021-2022,Lille,Ligue 1
8,Ivo Grbić,hr CRO,GK,25.0,21,21,1890.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,28.0,85.0,58.0,69.4,0.0,2.0,9.5,0.0,0.0,,,,397.0,96.0,156.0,143.0,585.0,96.0,158.0,329.0,67.9,100.0,98.7,43.5,11507.0,9011.0,0.0,0.0,0.0,0.0,,0.0,0.0,14.0,1.0,7.0,0.0,100.0,2021-2022,Lille,Ligue 1
9,Renato Sanches,pt POR,"MF,FW",23.0,25,20,1651.0,18.3,2.0,5.0,7.0,2.0,0.0,0.0,8.0,1.0,0.9,0.9,3.3,4.2,59.0,171.0,71.0,0.11,0.27,0.38,0.11,0.38,0.05,0.18,0.23,0.05,0.23,Matches,,,,,,,,22.0,4.0,18.2,0.09,25.0,986.0,387.0,394.0,166.0,1208.0,437.0,459.0,238.0,81.6,88.6,85.8,69.7,19383.0,6030.0,4.1,19.0,9.0,7.0,34.6,14.0,33.0,7.0,0.0,11.0,11.0,50.0,2021-2022,Lille,Ligue 1
10,Xeka,pt POR,MF,26.0,23,19,1619.0,18.0,3.0,0.0,3.0,3.0,0.0,0.0,10.0,0.0,1.5,1.5,1.4,3.0,12.0,73.0,22.0,0.17,0.0,0.17,0.17,0.17,0.09,0.08,0.16,0.09,0.16,Matches,,,,,,,,22.0,5.0,22.7,0.14,24.0,690.0,294.0,288.0,80.0,878.0,324.0,348.0,141.0,78.6,90.7,82.8,56.7,12262.0,3411.0,1.6,47.0,27.0,27.0,48.2,24.0,71.0,26.0,1.0,22.0,24.0,47.8,2021-2022,Lille,Ligue 1
11,Reinildo Mandava,mz MOZ,DF,27.0,18,18,1524.0,16.9,1.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,0.5,0.5,0.2,0.6,38.0,65.0,64.0,0.06,0.0,0.06,0.06,0.06,0.03,0.01,0.04,0.03,0.04,Matches,,,,,,,,6.0,3.0,50.0,0.17,14.8,801.0,478.0,274.0,31.0,961.0,512.0,326.0,71.0,83.4,93.4,84.0,43.7,11676.0,4096.0,0.6,43.0,32.0,23.0,62.7,37.0,80.0,55.0,0.0,27.0,11.0,71.1,2021-2022,Lille,Ligue 1
12,Timothy Weah,us USA,"MF,FW",21.0,29,17,1616.0,18.0,3.0,4.0,7.0,3.0,0.0,0.0,2.0,1.0,3.7,3.7,4.0,7.7,55.0,43.0,152.0,0.17,0.22,0.39,0.17,0.39,0.21,0.22,0.42,0.21,0.42,Matches,,,,,,,,34.0,9.0,26.5,0.09,18.2,407.0,230.0,133.0,21.0,566.0,283.0,177.0,42.0,71.9,81.3,75.1,50.0,5822.0,1459.0,3.0,19.0,10.0,7.0,50.0,10.0,29.0,7.0,0.0,21.0,29.0,42.0,2021-2022,Lille,Ligue 1
13,Léo Jardim,br BRA,GK,26.0,17,17,1530.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,20.0,66.0,47.0,75.8,0.0,8.0,47.1,0.0,0.0,,,,275.0,70.0,99.0,103.0,435.0,71.0,103.0,258.0,63.2,98.6,96.1,39.9,7879.0,6168.0,0.0,0.0,0.0,0.0,,1.0,1.0,10.0,0.0,1.0,1.0,50.0,2021-2022,Lille,Ligue 1
14,Gabriel Gudmundsson,se SWE,"DF,MF",22.0,30,15,1344.0,14.9,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,2.2,2.2,1.0,3.3,49.0,51.0,68.0,0.07,0.0,0.07,0.07,0.07,0.15,0.07,0.22,0.15,0.22,Matches,,,,,,,,19.0,6.0,31.6,0.05,17.0,512.0,270.0,194.0,37.0,719.0,308.0,255.0,94.0,71.2,87.7,76.1,39.4,8113.0,2483.0,0.8,43.0,17.0,31.0,48.6,20.0,63.0,13.0,0.0,16.0,20.0,44.4,2021-2022,Lille,Ligue 1
15,Jonathan Ikone,fr FRA,"MF,FW",23.0,18,13,1062.0,11.8,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.1,2.1,2.2,4.3,34.0,50.0,71.0,0.08,0.0,0.08,0.08,0.08,0.18,0.18,0.37,0.18,0.37,Matches,,,,,,,,22.0,8.0,36.4,0.05,18.7,331.0,161.0,117.0,34.0,424.0,191.0,141.0,51.0,78.1,84.3,83.0,66.7,5487.0,1330.0,1.4,11.0,4.0,3.0,36.4,5.0,16.0,4.0,0.0,3.0,6.0,33.3,2021-2022,Lille,Ligue 1
16,Angel Gomes,eng ENG,"MF,FW",20.0,24,12,954.0,10.6,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,1.1,1.1,1.1,2.2,16.0,43.0,49.0,0.09,0.09,0.19,0.09,0.19,0.11,0.1,0.21,0.11,0.21,Matches,,,,,,,,14.0,2.0,14.3,0.07,19.6,306.0,155.0,103.0,31.0,400.0,182.0,126.0,53.0,76.5,85.2,81.7,58.5,5124.0,1281.0,1.0,23.0,10.0,13.0,66.7,3.0,26.0,4.0,0.0,5.0,14.0,26.3,2021-2022,Lille,Ligue 1
17,Amadou Onana,be BEL,MF,19.0,32,11,1359.0,15.1,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,2.6,2.6,1.1,3.7,24.0,59.0,21.0,0.07,0.0,0.07,0.07,0.07,0.17,0.07,0.24,0.17,0.24,Matches,,,,,,,,15.0,6.0,40.0,0.07,14.5,516.0,231.0,203.0,61.0,623.0,263.0,234.0,86.0,82.8,87.8,86.8,70.9,8931.0,2203.0,1.7,48.0,18.0,31.0,72.0,30.0,78.0,19.0,0.0,24.0,21.0,53.3,2021-2022,Lille,Ligue 1
18,Yusuf Yazıcı,tr TUR,"MF,FW",24.0,15,5,509.0,5.7,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.6,0.6,1.2,1.8,8.0,24.0,44.0,0.18,0.18,0.35,0.18,0.35,0.11,0.22,0.33,0.11,0.33,Matches,,,,,,,,10.0,6.0,60.0,0.1,22.1,180.0,82.0,58.0,31.0,245.0,103.0,73.0,47.0,73.5,79.6,79.5,66.0,3368.0,1152.0,1.7,10.0,1.0,5.0,11.1,2.0,12.0,1.0,0.0,5.0,6.0,45.5,2021-2022,Lille,Ligue 1
19,Edon Zhegrova,xk KVX,"MF,FW",22.0,13,5,481.0,5.3,2.0,1.0,3.0,2.0,0.0,0.0,2.0,1.0,0.5,0.5,0.7,1.2,28.0,20.0,61.0,0.37,0.19,0.56,0.37,0.56,0.1,0.13,0.23,0.1,0.23,Matches,,,,,,,,15.0,7.0,46.7,0.13,20.3,179.0,96.0,65.0,7.0,236.0,113.0,75.0,23.0,75.8,85.0,86.7,30.4,2571.0,620.0,1.1,14.0,5.0,5.0,83.3,2.0,16.0,2.0,0.0,1.0,2.0,33.3,2021-2022,Lille,Ligue 1
20,Hatem Ben Arfa,fr FRA,"FW,MF",34.0,7,4,314.0,3.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.7,0.9,12.0,14.0,18.0,0.0,0.29,0.29,0.0,0.29,0.07,0.19,0.26,0.07,0.26,Matches,,,,,,,,3.0,1.0,33.3,0.0,16.6,132.0,77.0,40.0,8.0,153.0,80.0,49.0,13.0,86.3,96.3,81.6,61.5,1922.0,355.0,1.1,4.0,2.0,2.0,50.0,0.0,4.0,1.0,0.0,0.0,5.0,0.0,2021-2022,Lille,Ligue 1
21,Domagoj Bradarić,hr CRO,DF,21.0,15,2,417.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.7,0.8,11.0,15.0,21.0,0.0,0.0,0.0,0.0,0.0,0.01,0.16,0.17,0.01,0.17,Matches,,,,,,,,1.0,0.0,0.0,0.0,21.5,220.0,109.0,92.0,16.0,297.0,126.0,116.0,43.0,74.1,86.5,79.3,37.2,3571.0,1028.0,0.8,11.0,7.0,9.0,58.3,10.0,21.0,7.0,1.0,5.0,15.0,25.0,2021-2022,Lille,Ligue 1
22,Isaac Lihadji,fr FRA,"MF,FW",19.0,13,2,238.0,2.6,1.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1.2,2.2,15.0,13.0,23.0,0.38,1.13,1.51,0.38,1.51,0.35,0.47,0.82,0.35,0.82,Matches,,,,,,,,3.0,2.0,66.7,0.33,19.0,66.0,37.0,21.0,7.0,96.0,47.0,28.0,11.0,68.8,78.7,75.0,63.6,1101.0,348.0,0.5,3.0,1.0,3.0,20.0,2.0,5.0,0.0,0.0,1.0,3.0,25.0,2021-2022,Lille,Ligue 1
23,Cheikh Niasse,sn SEN,"FW,MF",21.0,4,0,44.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,0.0,0.0,,,,20.0,12.0,8.0,0.0,25.0,13.0,9.0,0.0,80.0,92.3,88.9,,269.0,73.0,0.0,2.0,2.0,2.0,66.7,1.0,3.0,2.0,0.0,3.0,1.0,75.0,2021-2022,Lille,Ligue 1
24,Jérémy Pied,fr FRA,"DF,FW",32.0,2,0,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.18,0.0,0.18,Matches,,,,,,,,0.0,0.0,,,,17.0,12.0,4.0,0.0,25.0,14.0,6.0,3.0,68.0,85.7,66.7,0.0,202.0,65.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,1.0,0.0,100.0,2021-2022,Lille,Ligue 1
25,Leny Yoro,fr FRA,MF,15.0,1,0,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,0.0,0.0,,,,6.0,2.0,4.0,0.0,6.0,2.0,4.0,0.0,100.0,100.0,100.0,,98.0,32.0,0.0,1.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,2021-2022,Lille,Ligue 1
26,Rocco Ascone,fr FRA,FW,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022,Lille,Ligue 1
27,Carlos Baleba,cm CMR,MF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022,Lille,Ligue 1
28,Joffrey Bazié,bf BFA,FW,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022,Lille,Ligue 1
29,José Bica,pt POR,FW,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022,Lille,Ligue 1
30,Capita,ao ANG,FW,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022,Lille,Ligue 1
31,Kouadio-Yves Dabila,ci CIV,DF,24.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022,Lille,Ligue 1
32,Adam Jakubech,sk SVK,GK,24.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022,Lille,Ligue 1
33,Exauce Mpembele Boula,fr FRA,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022,Lille,Ligue 1
34,Jean Onana,cm CMR,MF,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022,Lille,Ligue 1
35,Ugo Raghouber,fr FRA,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022,Lille,Ligue 1
36,Simon Ramet,fr FRA,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022,Lille,Ligue 1
37,Jules Raux,fr FRA,GK,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022,Lille,Ligue 1
38,Maxime Wackers,fr FRA,DF,23.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022,Lille,Ligue 1
39,Squad Total,,,26.1,38,418,3420.0,38.0,45.0,29.0,74.0,41.0,4.0,5.0,98.0,6.0,50.5,46.6,33.7,80.4,725.0,1487.0,1472.0,1.18,0.76,1.95,1.08,1.84,1.33,0.89,2.22,1.23,2.11,,48.0,151.0,105.0,72.2,0.0,10.0,26.3,461.0,150.0,32.5,0.09,17.4,15086.0,6923.0,5970.0,1658.0,18926.0,7842.0,6972.0,2862.0,79.7,88.3,85.6,57.9,265491.0,93760.0,35.3,653.0,305.0,359.0,49.3,377.0,1030.0,672.0,6.0,525.0,492.0,51.6,2021-2022,Lille,Ligue 1
40,Opponent Total,,,25.8,38,418,3420.0,38.0,46.0,24.0,70.0,40.0,6.0,6.0,86.0,8.0,39.9,35.4,24.0,59.4,723.0,1476.0,1459.0,1.21,0.63,1.84,1.05,1.68,1.05,0.63,1.68,0.93,1.56,,48.0,155.0,109.0,71.6,20.0,9.0,23.7,442.0,145.0,32.8,0.09,18.9,14511.0,6441.0,6079.0,1573.0,18332.0,7368.0,7108.0,2892.0,79.2,87.4,85.5,54.4,260122.0,94606.0,28.0,653.0,306.0,395.0,49.4,437.0,1090.0,601.0,10.0,492.0,525.0,48.4,2021-2022,Lille,Ligue 1
0,Marco Bizot,nl NED,GK,30.0,38,38,3420.0,38.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.0,Matches,57.0,170.0,115.0,68.8,0.0,7.0,18.4,0.0,0.0,,,,851.0,86.0,371.0,393.0,1207.0,86.0,376.0,742.0,70.5,100.0,98.7,53.0,29158.0,23011.0,0.1,3.0,3.0,1.0,60.0,0.0,3.0,24.0,1.0,4.0,1.0,80.0,2021-2022,Brest,Ligue 1
1,Franck Honorat,fr FRA,"FW,MF",24.0,34,34,2899.0,32.2,11.0,4.0,15.0,11.0,0.0,0.0,3.0,0.0,4.3,4.3,6.6,10.9,117.0,84.0,289.0,0.34,0.12,0.47,0.34,0.47,0.13,0.21,0.34,0.13,0.34,Matches,,,,,,,,60.0,30.0,50.0,0.18,20.5,829.0,437.0,258.0,95.0,1225.0,544.0,383.0,204.0,67.7,80.3,67.4,46.6,13982.0,4061.0,5.8,54.0,27.0,38.0,57.4,15.0,69.0,25.0,0.0,18.0,31.0,36.7,2021-2022,Brest,Ligue 1
2,Jean-Kevin Duverne,ht HAI,DF,24.0,37,33,3007.0,33.4,1.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.2,3.2,76.0,169.0,107.0,0.03,0.09,0.12,0.03,0.12,0.03,0.07,0.1,0.03,0.1,Matches,,,,,,,,12.0,3.0,25.0,0.08,17.1,1326.0,624.0,504.0,171.0,1782.0,743.0,661.0,306.0,74.4,84.0,76.2,55.9,24090.0,10768.0,1.9,71.0,42.0,44.0,46.7,53.0,124.0,92.0,0.0,38.0,35.0,52.1,2021-2022,Brest,Ligue 1
3,Brendan Chardonnet,fr FRA,DF,26.0,32,31,2686.0,29.8,3.0,0.0,3.0,3.0,0.0,0.0,6.0,1.0,1.4,1.4,0.4,1.8,9.0,83.0,5.0,0.1,0.0,0.1,0.1,0.1,0.05,0.01,0.06,0.05,0.06,Matches,,,,,,,,14.0,6.0,42.9,0.21,13.7,1044.0,250.0,549.0,232.0,1287.0,277.0,600.0,374.0,81.1,90.3,91.5,62.0,23958.0,10114.0,0.6,44.0,29.0,25.0,72.5,55.0,99.0,141.0,0.0,70.0,44.0,61.4,2021-2022,Brest,Ligue 1
4,Ronaël Pierre-Gabriel,fr FRA,DF,23.0,30,29,2548.0,28.3,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.6,0.6,1.7,2.2,65.0,138.0,71.0,0.0,0.04,0.04,0.0,0.04,0.02,0.06,0.08,0.02,0.08,Matches,,,,,,,,5.0,2.0,40.0,0.0,17.7,1198.0,633.0,443.0,69.0,1428.0,706.0,508.0,113.0,83.9,89.7,87.2,61.1,18255.0,7192.0,2.3,79.0,42.0,45.0,57.5,48.0,127.0,74.0,0.0,14.0,25.0,35.9,2021-2022,Brest,Ligue 1
5,Haris Belkebla,dz ALG,MF,27.0,31,26,2310.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.8,0.9,15.0,98.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.0,0.04,Matches,,,,,,,,4.0,1.0,25.0,0.0,24.3,826.0,381.0,337.0,89.0,986.0,430.0,396.0,117.0,83.8,88.6,85.1,76.1,14445.0,4109.0,1.3,46.0,18.0,23.0,46.2,48.0,94.0,30.0,1.0,21.0,17.0,55.3,2021-2022,Brest,Ligue 1
6,Steve Mounié,bj BEN,FW,26.0,35,25,2312.0,25.7,9.0,2.0,11.0,7.0,2.0,2.0,2.0,0.0,11.8,10.2,1.2,11.4,29.0,65.0,106.0,0.35,0.08,0.43,0.27,0.35,0.46,0.05,0.5,0.4,0.44,Matches,,,,,,,,72.0,23.0,31.9,0.1,12.8,429.0,265.0,121.0,14.0,723.0,402.0,221.0,25.0,59.3,65.9,54.8,56.0,5739.0,1547.0,1.2,17.0,4.0,6.0,14.8,6.0,23.0,12.0,0.0,223.0,120.0,65.0,2021-2022,Brest,Ligue 1
7,Lilian Brassier,fr FRA,DF,21.0,31,23,2263.0,25.1,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,1.1,1.1,0.6,1.7,31.0,86.0,22.0,0.04,0.0,0.04,0.04,0.04,0.04,0.02,0.07,0.04,0.07,Matches,,,,,,,,11.0,2.0,18.2,0.09,18.5,1012.0,296.0,534.0,169.0,1273.0,343.0,607.0,287.0,79.5,86.3,88.0,58.9,21613.0,8622.0,0.4,40.0,10.0,24.0,47.6,32.0,72.0,86.0,0.0,42.0,19.0,68.9,2021-2022,Brest,Ligue 1
8,Christophe Hérelle,mq MTQ,DF,28.0,23,23,1932.0,21.5,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.5,0.5,0.1,0.6,9.0,59.0,2.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,Matches,,,,,,,,6.0,2.0,33.3,0.0,11.1,702.0,158.0,402.0,139.0,821.0,184.0,438.0,186.0,85.5,85.9,91.8,74.7,15661.0,5130.0,0.3,48.0,17.0,28.0,65.4,44.0,92.0,84.0,1.0,24.0,24.0,50.0,2021-2022,Brest,Ligue 1
9,Lucien Agoume,fr FRA,MF,19.0,27,21,1868.0,20.8,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.2,1.1,0.7,1.7,16.0,116.0,28.0,0.0,0.0,0.0,0.0,0.0,0.06,0.03,0.09,0.05,0.08,Matches,,,,,,,,15.0,1.0,6.7,0.0,11.9,836.0,371.0,328.0,112.0,996.0,417.0,377.0,141.0,83.9,89.0,87.0,79.4,15009.0,4513.0,0.6,51.0,23.0,31.0,51.1,52.0,103.0,27.0,1.0,26.0,29.0,47.3,2021-2022,Brest,Ligue 1
10,Romain Faivre,fr FRA,MF,23.0,21,20,1795.0,19.9,7.0,5.0,12.0,2.0,5.0,5.0,1.0,0.0,6.5,2.5,2.8,5.3,100.0,118.0,98.0,0.35,0.25,0.6,0.1,0.35,0.32,0.14,0.47,0.13,0.27,Matches,,,,,,,,32.0,12.0,37.5,0.06,23.1,656.0,333.0,218.0,69.0,862.0,395.0,272.0,126.0,76.1,84.3,80.1,54.8,10545.0,3564.0,3.5,30.0,12.0,18.0,40.0,13.0,43.0,10.0,0.0,6.0,14.0,30.0,2021-2022,Brest,Ligue 1
11,Hugo Magnetti,fr FRA,MF,23.0,28,16,1463.0,16.3,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.5,0.5,0.8,1.4,16.0,68.0,15.0,0.0,0.06,0.06,0.0,0.06,0.03,0.05,0.09,0.03,0.09,Matches,,,,,,,,17.0,2.0,11.8,0.0,24.4,574.0,228.0,247.0,73.0,684.0,256.0,273.0,105.0,83.9,89.1,90.5,69.5,10444.0,2437.0,0.7,50.0,22.0,34.0,44.0,25.0,75.0,13.0,0.0,6.0,9.0,40.0,2021-2022,Brest,Ligue 1
12,Jérémy Le Douaron,fr FRA,"FW,MF",23.0,32,16,1446.0,16.1,5.0,3.0,8.0,5.0,0.0,0.0,0.0,0.0,3.7,3.7,2.6,6.3,39.0,18.0,127.0,0.31,0.19,0.5,0.31,0.5,0.23,0.16,0.39,0.23,0.39,Matches,,,,,,,,35.0,16.0,45.7,0.14,14.6,194.0,134.0,40.0,5.0,300.0,165.0,80.0,15.0,64.7,81.2,50.0,33.3,2411.0,470.0,0.9,11.0,1.0,5.0,5.9,4.0,15.0,14.0,0.0,38.0,53.0,41.8,2021-2022,Brest,Ligue 1
13,Irvin Cardona,fr FRA,"FW,MF",23.0,32,13,1334.0,14.8,4.0,2.0,6.0,4.0,0.0,0.0,2.0,0.0,2.9,2.9,1.7,4.5,28.0,18.0,97.0,0.27,0.13,0.4,0.27,0.4,0.19,0.11,0.3,0.19,0.3,Matches,,,,,,,,26.0,12.0,46.2,0.15,15.4,209.0,129.0,52.0,14.0,324.0,167.0,72.0,45.0,64.5,77.2,72.2,31.1,2936.0,715.0,1.6,13.0,3.0,7.0,18.8,5.0,18.0,17.0,0.0,13.0,19.0,40.6,2021-2022,Brest,Ligue 1
14,Romain Del Castillo,fr FRA,"MF,FW",25.0,19,13,975.0,10.8,0.0,6.0,6.0,0.0,0.0,0.0,1.0,1.0,0.6,0.6,1.3,1.8,20.0,45.0,85.0,0.0,0.55,0.55,0.0,0.55,0.06,0.12,0.18,0.05,0.17,Matches,,,,,,,,12.0,3.0,25.0,0.0,20.9,312.0,186.0,92.0,24.0,434.0,219.0,129.0,54.0,71.9,84.9,71.3,44.4,4633.0,1377.0,1.8,27.0,12.0,16.0,38.7,7.0,34.0,3.0,0.0,4.0,12.0,25.0,2021-2022,Brest,Ligue 1
15,Martin Satriano,uy URU,FW,20.0,15,11,932.0,10.4,4.0,0.0,4.0,4.0,0.0,0.0,5.0,0.0,3.4,3.4,0.1,3.5,6.0,7.0,52.0,0.39,0.0,0.39,0.39,0.39,0.33,0.01,0.34,0.33,0.34,Matches,,,,,,,,24.0,10.0,41.7,0.17,15.7,124.0,68.0,37.0,9.0,177.0,91.0,50.0,15.0,70.1,74.7,74.0,60.0,1835.0,340.0,0.1,5.0,2.0,2.0,28.6,2.0,7.0,3.0,0.0,14.0,43.0,24.6,2021-2022,Brest,Ligue 1
