,Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,GA,SoTA,Saves,Save%,Save%,CS,CS%,Sh,SoT,SoT%,G/Sh,Dist,Cmp,Cmp,Cmp,Cmp,Att,Att,Att,Att,Cmp%,Cmp%,Cmp%,Cmp%,TotDist,PrgDist,xA,Tkl,Tkl,TklW,Tkl%,Int,Tkl+Int,Clr,Err,Won,Lost,Won%,Season,Team,Competition
18,Ambroise Oyongo,cm CMR,DF,29,13,5,558.0,6.2,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.3,0.3,0.2,0.5,6.0,29.0,15.0,0.16,0.16,0.32,0.16,0.32,0.05,0.04,0.08,0.05,0.08,Matches,,,,,,,,1.0,1.0,100.0,1.0,10.6,231.0,95.0,109.0,25.0,307.0,105.0,136.0,54.0,75.2,90.5,80.1,46.3,4276.0,2033.0,0.4,13.0,9.0,6.0,60.0,8.0,21.0,26.0,1.0,6.0,4.0,60.0,2020-2021,Montpellier,Ligue 1
19,Keagan Dolly,za RSA,MF,27,21,4,549.0,6.1,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.3,0.4,11.0,19.0,19.0,0.0,0.16,0.16,0.0,0.16,0.03,0.05,0.08,0.03,0.08,Matches,,,,,,,,5.0,0.0,0.0,0.0,26.6,150.0,88.0,42.0,13.0,177.0,96.0,51.0,18.0,84.7,91.7,82.4,72.2,2231.0,457.0,0.3,7.0,4.0,4.0,50.0,5.0,12.0,2.0,0.0,1.0,7.0,12.5,2020-2021,Montpellier,Ligue 1
20,Yun Il-lok,kr KOR,"MF,FW",28,13,4,374.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.6,0.6,0.5,1.1,8.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.16,0.15,0.31,0.16,0.31,Matches,,,,,,,,8.0,1.0,12.5,0.0,18.4,76.0,39.0,31.0,2.0,106.0,47.0,41.0,6.0,71.7,83.0,75.6,33.3,1115.0,285.0,0.2,0.0,0.0,1.0,0.0,6.0,5.0,1.0,0.0,8.0,7.0,53.3,2020-2021,Montpellier,Ligue 1
21,Petar Škuletić,rs SRB,"FW,MF",30,23,2,358.0,4.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.4,1.4,0.7,2.1,3.0,3.0,18.0,0.75,0.0,0.75,0.75,0.75,0.54,0.28,0.82,0.54,0.82,Matches,,,,,,,,14.0,7.0,50.0,0.21,15.3,41.0,29.0,9.0,1.0,75.0,46.0,21.0,3.0,54.7,63.0,42.9,33.3,502.0,77.0,0.4,3.0,0.0,3.0,0.0,0.0,3.0,4.0,0.0,24.0,21.0,53.3,2020-2021,Montpellier,Ligue 1
22,Clément Vidal,fr FRA,DF,20,2,1,86.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,0.0,0.0,,,,28.0,8.0,14.0,6.0,34.0,8.0,16.0,10.0,82.4,100.0,87.5,60.0,641.0,217.0,0.0,2.0,2.0,1.0,50.0,1.0,3.0,6.0,1.0,0.0,1.0,0.0,2020-2021,Montpellier,Ligue 1
23,Samy Benchamma,fr FRA,"DF,MF",20,5,0,42.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,0.0,0.0,,,,20.0,10.0,7.0,3.0,23.0,11.0,8.0,4.0,87.0,90.9,87.5,75.0,343.0,63.0,0.0,1.0,0.0,1.0,,0.0,1.0,1.0,0.0,0.0,0.0,,2020-2021,Montpellier,Ligue 1
24,Sacha Delaye,fr FRA,MF,18,1,0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,0.0,0.0,,,,2.0,1.0,1.0,0.0,3.0,2.0,1.0,0.0,66.7,50.0,100.0,,27.0,23.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,100.0,2020-2021,Montpellier,Ligue 1
25,Adil Ben Achour,fr FRA,FW,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,Montpellier,Ligue 1
26,Maxime Estève,fr FRA,DF,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,Montpellier,Ligue 1
27,Oucasse Mendy,fr FRA,FW,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,Montpellier,Ligue 1
28,Thibaut Vargas,fr FRA,"DF,MF",20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,Montpellier,Ligue 1
29,Matis Carvalho,pt POR,GK,21,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,Montpellier,Ligue 1
30,Yanis Ammour,fr FRA,FW,21,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,Montpellier,Ligue 1
0,Walter Benítez,ar ARG,GK,27,45,45,4050.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,71.0,214.0,143.0,70.1,0.0,10.0,22.2,0.0,0.0,,,,1143.0,302.0,604.0,232.0,1400.0,303.0,617.0,471.0,81.6,99.7,97.9,49.3,25780.0,17292.0,0.0,1.0,1.0,1.0,33.3,1.0,2.0,7.0,2.0,14.0,0.0,100.0,2020-2021,Nice,Ligue 1
1,Hassane Kamara,ci CIV,"DF,FW",26,42,39,3373.0,37.5,3.0,2.0,5.0,3.0,0.0,0.0,4.0,0.0,1.6,1.6,2.5,4.1,117.0,151.0,233.0,0.08,0.05,0.13,0.08,0.13,0.04,0.07,0.11,0.04,0.11,Matches,,,,,,,,33.0,6.0,18.2,0.09,21.6,1722.0,930.0,645.0,117.0,2134.0,1046.0,768.0,216.0,80.7,88.9,84.0,54.2,27458.0,8359.0,3.0,72.0,30.0,42.0,54.5,62.0,134.0,65.0,1.0,36.0,40.0,47.4,2020-2021,Nice,Ligue 1
2,Amine Gouiri,dz ALG,"FW,MF",20,41,38,3294.0,36.6,16.0,8.0,24.0,12.0,4.0,4.0,6.0,0.0,16.6,13.7,7.4,21.1,96.0,90.0,294.0,0.44,0.22,0.66,0.33,0.55,0.48,0.21,0.69,0.39,0.6,Matches,,,,,,,,91.0,37.0,40.7,0.13,16.4,996.0,562.0,313.0,66.0,1322.0,662.0,400.0,131.0,75.3,84.9,78.3,50.4,14885.0,2583.0,6.4,35.0,12.0,23.0,26.7,26.0,60.0,23.0,0.0,20.0,30.0,40.0,2020-2021,Nice,Ligue 1
3,Morgan Schneiderlin,fr FRA,MF,30,35,31,2782.0,30.9,0.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.8,0.8,0.7,1.5,20.0,149.0,22.0,0.0,0.03,0.03,0.0,0.03,0.03,0.03,0.05,0.03,0.05,Matches,,,,,,,,13.0,4.0,30.8,0.0,17.8,1643.0,829.0,636.0,141.0,1870.0,888.0,694.0,209.0,87.9,93.4,91.6,67.5,27691.0,8244.0,1.1,60.0,21.0,43.0,35.0,74.0,131.0,53.0,1.0,42.0,27.0,60.9,2020-2021,Nice,Ligue 1
4,Jordan Lotomba,ch SUI,"DF,MF",21,36,28,2528.0,28.1,1.0,0.0,1.0,1.0,0.0,0.0,7.0,1.0,0.3,0.3,1.3,1.6,70.0,100.0,129.0,0.04,0.0,0.04,0.04,0.04,0.01,0.05,0.06,0.01,0.06,Matches,,,,,,,,8.0,2.0,25.0,0.13,20.8,1321.0,826.0,404.0,52.0,1617.0,909.0,494.0,121.0,81.7,90.9,81.8,43.0,18645.0,5916.0,1.6,41.0,23.0,31.0,59.0,38.0,78.0,55.0,1.0,21.0,29.0,42.0,2020-2021,Nice,Ligue 1
5,Pierre Lees-Melou,fr FRA,MF,27,33,27,2385.0,26.5,5.0,2.0,7.0,4.0,1.0,1.0,4.0,1.0,4.7,3.9,0.8,4.8,40.0,149.0,61.0,0.19,0.08,0.26,0.15,0.23,0.19,0.03,0.23,0.16,0.2,Matches,,,,,,,,46.0,13.0,28.3,0.09,21.9,1094.0,529.0,411.0,118.0,1291.0,585.0,461.0,175.0,84.7,90.4,89.2,67.4,18653.0,5286.0,1.2,74.0,30.0,52.0,31.9,32.0,105.0,32.0,1.0,15.0,20.0,42.9,2020-2021,Nice,Ligue 1
6,Alexis Claude-Maurice,fr FRA,"MF,FW",22,37,26,2362.0,26.2,5.0,5.0,10.0,5.0,0.0,0.0,2.0,0.0,4.9,4.9,3.9,8.9,65.0,85.0,143.0,0.19,0.19,0.38,0.19,0.38,0.19,0.16,0.35,0.19,0.35,Matches,,,,,,,,43.0,17.0,39.5,0.12,18.5,700.0,393.0,215.0,47.0,877.0,442.0,269.0,82.0,79.8,88.9,79.9,57.3,10124.0,1967.0,2.6,45.0,16.0,21.0,28.1,21.0,64.0,7.0,0.0,12.0,19.0,38.7,2020-2021,Nice,Ligue 1
7,Kasper Dolberg,dk DEN,FW,22,29,24,2197.0,24.4,6.0,2.0,8.0,4.0,2.0,2.0,2.0,0.0,9.6,8.0,1.1,9.1,16.0,23.0,100.0,0.25,0.08,0.33,0.16,0.25,0.4,0.05,0.45,0.33,0.38,Matches,,,,,,,,42.0,18.0,42.9,0.1,14.1,285.0,156.0,90.0,10.0,351.0,186.0,104.0,14.0,81.2,83.9,86.5,71.4,3813.0,456.0,0.9,8.0,3.0,3.0,25.0,7.0,15.0,20.0,1.0,21.0,19.0,52.5,2020-2021,Nice,Ligue 1
8,Rony Lopes,pt POR,"FW,MF",24,33,27,2093.0,23.3,5.0,2.0,7.0,5.0,0.0,0.0,1.0,0.0,3.1,3.1,5.1,8.2,61.0,73.0,178.0,0.22,0.09,0.3,0.22,0.3,0.14,0.23,0.37,0.14,0.37,Matches,,,,,,,,49.0,19.0,38.8,0.1,19.1,654.0,391.0,186.0,50.0,874.0,447.0,252.0,107.0,74.8,87.5,73.8,46.7,9665.0,2493.0,4.5,26.0,7.0,20.0,23.3,10.0,36.0,7.0,0.0,10.0,18.0,35.7,2020-2021,Nice,Ligue 1
9,William Saliba,fr FRA,DF,19,22,22,1951.0,21.7,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.8,0.8,0.0,0.9,36.0,106.0,3.0,0.05,0.0,0.05,0.05,0.05,0.04,0.0,0.04,0.04,0.04,Matches,,,,,,,,6.0,1.0,16.7,0.17,9.8,1339.0,467.0,702.0,158.0,1471.0,493.0,743.0,202.0,91.0,94.7,94.5,78.2,26312.0,9162.0,0.3,15.0,5.0,10.0,83.3,28.0,41.0,80.0,2.0,36.0,22.0,62.1,2020-2021,Nice,Ligue 1
10,Hicham Boudaoui,dz ALG,MF,20,29,23,1867.0,20.7,3.0,2.0,5.0,3.0,0.0,0.0,11.0,1.0,2.5,2.5,2.0,4.5,38.0,72.0,78.0,0.14,0.1,0.24,0.14,0.24,0.12,0.1,0.21,0.12,0.21,Matches,,,,,,,,18.0,10.0,55.6,0.17,19.2,742.0,419.0,252.0,38.0,920.0,474.0,297.0,67.0,80.7,88.4,84.8,56.7,10955.0,2562.0,1.1,55.0,27.0,37.0,37.0,25.0,80.0,26.0,1.0,15.0,27.0,35.7,2020-2021,Nice,Ligue 1
11,Flavius Daniliuc,at AUT,DF,19,26,18,1712.0,19.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.6,0.6,0.5,1.1,25.0,105.0,7.0,0.05,0.0,0.05,0.05,0.05,0.03,0.03,0.06,0.03,0.06,Matches,,,,,,,,9.0,2.0,22.2,0.11,17.7,1106.0,435.0,574.0,91.0,1256.0,469.0,616.0,146.0,88.1,92.8,93.2,62.3,20401.0,7598.0,0.5,24.0,11.0,16.0,45.8,18.0,42.0,36.0,0.0,18.0,29.0,38.3,2020-2021,Nice,Ligue 1
12,Stanley N'Soki,fr FRA,DF,21,24,19,1711.0,19.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,1.1,1.1,0.3,1.4,18.0,93.0,15.0,0.0,0.05,0.05,0.0,0.05,0.06,0.02,0.08,0.06,0.08,Matches,,,,,,,,9.0,1.0,11.1,0.0,9.2,1070.0,451.0,522.0,78.0,1257.0,496.0,591.0,126.0,85.1,90.9,88.3,61.9,18603.0,6973.0,0.4,31.0,15.0,25.0,55.6,41.0,65.0,50.0,3.0,34.0,12.0,73.9,2020-2021,Nice,Ligue 1
13,Khéphren Thuram,fr FRA,MF,19,33,19,1705.0,18.9,2.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,1.0,1.0,0.8,1.8,37.0,100.0,24.0,0.11,0.0,0.11,0.11,0.11,0.05,0.04,0.1,0.05,0.1,Matches,,,,,,,,10.0,4.0,40.0,0.2,17.6,1009.0,455.0,424.0,87.0,1141.0,494.0,466.0,119.0,88.4,92.1,91.0,73.1,16946.0,3961.0,1.2,35.0,10.0,18.0,33.3,23.0,57.0,25.0,1.0,18.0,24.0,42.9,2020-2021,Nice,Ligue 1
14,Robson Bambu,br BRA,DF,22,23,19,1678.0,18.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.2,0.2,0.0,0.3,18.0,48.0,5.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.01,0.02,Matches,,,,,,,,3.0,1.0,33.3,0.0,10.0,1131.0,416.0,599.0,106.0,1293.0,446.0,647.0,165.0,87.5,93.3,92.6,64.2,21194.0,7695.0,0.1,25.0,17.0,15.0,68.0,15.0,40.0,69.0,0.0,29.0,30.0,49.2,2020-2021,Nice,Ligue 1
15,Andy Pelmard,fr FRA,DF,20,24,15,1535.0,17.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.1,0.2,27.0,69.0,13.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,Matches,,,,,,,,2.0,1.0,50.0,0.0,15.7,1012.0,488.0,461.0,55.0,1124.0,508.0,500.0,87.0,90.0,96.1,92.2,63.2,16777.0,4263.0,0.2,22.0,13.0,15.0,76.5,22.0,44.0,40.0,0.0,12.0,11.0,52.2,2020-2021,Nice,Ligue 1
16,Jean-Clair Todibo,fr FRA,DF,20,17,16,1449.0,16.1,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.7,0.7,0.1,0.8,13.0,77.0,2.0,0.06,0.0,0.06,0.06,0.06,0.05,0.01,0.05,0.05,0.05,Matches,,,,,,,,7.0,1.0,14.3,0.14,11.3,990.0,316.0,540.0,125.0,1128.0,350.0,571.0,191.0,87.8,90.3,94.6,65.4,19957.0,7030.0,0.4,25.0,16.0,15.0,51.6,21.0,44.0,48.0,1.0,26.0,22.0,54.2,2020-2021,Nice,Ligue 1
17,Myziane Maolida,km COM,"FW,MF",21,25,14,1357.0,15.1,3.0,1.0,4.0,3.0,0.0,0.0,2.0,0.0,2.3,2.3,2.4,4.7,39.0,23.0,103.0,0.2,0.07,0.27,0.2,0.27,0.17,0.17,0.34,0.17,0.34,Matches,,,,,,,,22.0,5.0,22.7,0.14,17.2,297.0,202.0,64.0,12.0,402.0,235.0,87.0,28.0,73.9,86.0,73.6,42.9,3746.0,932.0,2.2,15.0,5.0,9.0,38.5,7.0,22.0,5.0,0.0,4.0,21.0,16.0,2020-2021,Nice,Ligue 1
18,Jeff Reine-Adélaïde,fr FRA,"MF,FW",22,18,14,1297.0,14.4,1.0,4.0,5.0,1.0,0.0,0.0,2.0,0.0,1.8,1.8,2.4,4.3,44.0,86.0,71.0,0.07,0.28,0.35,0.07,0.35,0.13,0.17,0.3,0.13,0.3,Matches,,,,,,,,20.0,8.0,40.0,0.05,23.5,619.0,308.0,235.0,58.0,739.0,338.0,268.0,95.0,83.8,91.1,87.7,61.1,10509.0,2351.0,1.9,11.0,5.0,7.0,33.3,6.0,17.0,7.0,0.0,4.0,11.0,26.7,2020-2021,Nice,Ligue 1
19,Youcef Atal,dz ALG,"DF,FW",24,22,15,1110.0,12.3,1.0,3.0,4.0,1.0,0.0,0.0,2.0,0.0,0.7,0.7,1.9,2.6,51.0,51.0,111.0,0.08,0.24,0.32,0.08,0.32,0.06,0.15,0.21,0.06,0.21,Matches,,,,,,,,9.0,5.0,55.6,0.11,17.9,591.0,337.0,203.0,32.0,748.0,386.0,242.0,67.0,79.0,87.3,83.9,47.8,8810.0,2404.0,1.8,30.0,15.0,15.0,50.0,30.0,60.0,16.0,0.0,16.0,22.0,42.1,2020-2021,Nice,Ligue 1
20,Dante,br BRA,DF,36,11,11,954.0,10.6,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.2,1.1,3.0,32.0,0.0,0.19,0.09,0.28,0.19,0.28,0.09,0.02,0.11,0.09,0.11,Matches,,,,,,,,9.0,2.0,22.2,0.22,13.1,754.0,262.0,401.0,87.0,843.0,282.0,423.0,127.0,89.4,92.9,94.8,68.5,14466.0,5779.0,0.3,10.0,3.0,5.0,37.5,12.0,22.0,24.0,0.0,30.0,7.0,81.1,2020-2021,Nice,Ligue 1
21,Dan Ndoye,ch SUI,"FW,MF",19,34,5,833.0,9.3,3.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,1.7,1.7,0.7,2.4,25.0,9.0,76.0,0.32,0.11,0.43,0.32,0.43,0.21,0.08,0.29,0.21,0.29,Matches,,,,,,,,23.0,8.0,34.8,0.13,15.7,165.0,110.0,39.0,2.0,232.0,126.0,59.0,6.0,71.1,87.3,66.1,33.3,1996.0,269.0,0.6,9.0,1.0,8.0,9.1,7.0,16.0,4.0,0.0,5.0,10.0,33.3,2020-2021,Nice,Ligue 1
22,Danilo Barbosa,br BRA,DF,24,5,4,316.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.2,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06,Matches,,,,,,,,2.0,0.0,0.0,0.0,19.3,199.0,53.0,133.0,10.0,226.0,62.0,137.0,20.0,88.1,85.5,97.1,50.0,3758.0,1235.0,0.0,10.0,5.0,6.0,62.5,4.0,14.0,13.0,2.0,5.0,2.0,71.4,2020-2021,Nice,Ligue 1
23,Alexis Trouillet,fr FRA,"MF,FW",19,8,3,288.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.3,2.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,0.05,0.09,0.14,0.05,0.14,Matches,,,,,,,,4.0,0.0,0.0,0.0,24.3,99.0,46.0,44.0,8.0,125.0,51.0,53.0,14.0,79.2,90.2,83.0,57.1,1669.0,451.0,0.6,9.0,4.0,5.0,50.0,4.0,13.0,0.0,0.0,1.0,1.0,50.0,2020-2021,Nice,Ligue 1
24,Eddy Sylvestre,fr FRA,"FW,MF",20,4,1,97.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,0.0,0.0,,,,32.0,20.0,10.0,1.0,38.0,21.0,13.0,3.0,84.2,95.2,76.9,33.3,445.0,75.0,0.1,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,2020-2021,Nice,Ligue 1
25,Hicham Mahou,fr FRA,FW,21,3,0,97.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,7.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.07,Matches,,,,,,,,0.0,0.0,,,,49.0,24.0,19.0,5.0,63.0,28.0,24.0,6.0,77.8,85.7,79.2,83.3,858.0,233.0,0.1,5.0,4.0,3.0,66.7,5.0,10.0,2.0,0.0,1.0,2.0,33.3,2020-2021,Nice,Ligue 1
26,Yoan Cardinale,fr FRA,GK,26,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,1.0,3.0,2.0,66.7,,0.0,0.0,0.0,0.0,,,,29.0,13.0,13.0,3.0,29.0,13.0,13.0,3.0,100.0,100.0,100.0,100.0,524.0,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-2021,Nice,Ligue 1
27,Théo Pionnier,fr FRA,DF,18,1,1,81.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,0.0,0.0,,,,30.0,22.0,8.0,0.0,45.0,25.0,13.0,2.0,66.7,88.0,61.5,0.0,400.0,175.0,0.0,3.0,1.0,1.0,50.0,1.0,4.0,2.0,0.0,2.0,1.0,66.7,2020-2021,Nice,Ligue 1
28,Malik Sellouki,fr FRA,"FW,MF",20,4,0,66.0,0.7,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.2,3.0,3.0,15.0,1.36,0.0,1.36,1.36,1.36,0.31,0.0,0.31,0.31,0.31,Matches,,,,,,,,4.0,1.0,25.0,0.25,18.8,18.0,15.0,3.0,0.0,30.0,18.0,5.0,4.0,60.0,83.3,60.0,0.0,209.0,60.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,,2020-2021,Nice,Ligue 1
29,Racine Coly,sn SEN,MF,24,3,1,63.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,0.0,0.0,,,,55.0,36.0,13.0,4.0,63.0,39.0,15.0,5.0,87.3,92.3,86.7,80.0,756.0,218.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,50.0,2020-2021,Nice,Ligue 1
30,Salim Ben Seghir,fr FRA,DF,17,2,0,52.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.28,0.14,0.28,Matches,,,,,,,,1.0,0.0,0.0,0.0,15.9,21.0,11.0,5.0,4.0,25.0,11.0,6.0,6.0,84.0,100.0,83.3,66.7,337.0,134.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-2021,Nice,Ligue 1
31,Evann Guessand,fr FRA,FW,19,3,0,29.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.18,0.18,0.18,Matches,,,,,,,,1.0,1.0,100.0,0.0,9.8,2.0,0.0,1.0,1.0,4.0,1.0,2.0,1.0,50.0,0.0,50.0,100.0,58.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,33.3,2020-2021,Nice,Ligue 1
32,Noah Crétier,fr FRA,DF,18,1,0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.65,0.65,0.65,Matches,,,,,,,,1.0,0.0,0.0,0.0,10.3,4.0,3.0,1.0,0.0,4.0,3.0,1.0,0.0,100.0,100.0,100.0,,52.0,1.0,0.0,4.0,0.0,4.0,,0.0,4.0,0.0,0.0,1.0,1.0,50.0,2020-2021,Nice,Ligue 1
33,Patrick Burner,mq MTQ,DF,24,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2020-2021,Nice,Ligue 1
34,Antoine Mendy,fr FRA,DF,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,Nice,Ligue 1
35,Soudeysse Kari,fr FRA,MF,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,Nice,Ligue 1
36,Lorenzo Prso,fr FRA,DF,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,Nice,Ligue 1
37,Paul Wade,fr FRA,DF,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,Nice,Ligue 1
38,Teddy Boulhendi,fr FRA,GK,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,Nice,Ligue 1
39,Jules Rolland,fr FRA,GK,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,Nice,Ligue 1
0,Dylan Bronn,tn TUN,DF,25,39,39,3532.0,39.2,2.0,0.0,2.0,1.0,1.0,2.0,4.0,0.0,2.3,0.7,0.3,1.0,37.0,119.0,7.0,0.05,0.0,0.05,0.03,0.03,0.06,0.01,0.07,0.02,0.03,Matches,,,,,,,,14.0,4.0,28.6,0.07,25.0,1498.0,486.0,807.0,187.0,1806.0,525.0,876.0,354.0,82.9,92.6,92.1,52.8,30027.0,11619.0,0.4,57.0,24.0,39.0,54.5,45.0,101.0,112.0,0.0,44.0,41.0,51.8,2020-2021,Metz,Ligue 1
